frame_number,prep_ms,inference_ms,post_ms,tracking_ms,opflow_ms
356,3.8996,112.8558,0.5514,0.1750,0.0000
357,4.0814,113.1618,0.5589,0.1607,0.0000
358,4.1471,113.1915,0.5444,0.1624,0.0000
359,3.9723,112.7249,0.5403,0.1558,0.0000
360,4.3272,113.1475,0.5830,0.1576,0.0000
361,3.9823,113.0265,0.5546,0.1764,0.0000
362,3.8750,113.0236,0.5310,0.1562,0.0000
363,3.9537,112.6818,0.5542,0.1709,0.0000
364,3.9111,112.8671,0.6320,0.1717,0.0000
365,4.1572,113.0839,0.5356,0.1635,0.0000
366,3.8771,113.1445,0.5116,0.1628,0.0000
367,3.9706,112.6358,0.4978,0.1527,0.0000
368,3.9930,112.9738,0.5208,0.1582,0.0000
369,4.0720,113.2949,0.4929,0.1597,0.0000
370,3.8719,112.9420,0.5069,0.1779,0.0000
371,4.0957,112.5193,0.5346,0.1614,0.0000
372,4.1292,112.2801,0.5237,0.1897,0.0000
373,3.8667,112.5220,0.5179,0.1786,0.0000
374,3.9961,112.7780,0.5520,0.1587,0.0000
375,4.0491,112.7596,0.5521,0.1658,0.0000
376,3.9126,112.4539,0.5330,0.1686,0.0000
377,3.8880,112.8700,0.5235,0.1735,0.0000
378,3.9174,113.3728,0.6180,0.1696,0.0000
379,4.1953,113.5471,0.5529,0.1682,0.0000
380,3.9238,112.7955,0.5237,0.1819,0.0000
381,3.9203,113.0310,0.5291,0.1807,0.0000
382,4.1969,111.9038,0.5661,0.1653,0.0000
383,4.0789,113.6989,0.5166,0.1713,0.0000
384,3.8908,112.8217,0.5197,0.1613,0.0000
385,3.9406,113.0226,0.5185,0.1785,0.0000
386,3.9084,113.5002,0.5512,0.1892,0.0000
387,4.0455,111.1098,0.5500,0.1644,0.0000
388,3.8601,112.0074,0.5558,0.1948,0.0000
389,3.8814,112.8844,0.5336,0.1751,0.0000
390,3.8900,112.8084,0.5341,0.1757,0.0000
391,3.9900,113.3162,0.5777,0.1745,0.0000
392,4.0660,112.9405,0.5268,0.1735,0.0000
393,3.9529,114.3768,0.5661,0.1714,0.0000
394,3.8459,112.4667,0.5240,0.2017,0.0000
395,3.8688,113.2764,0.5357,0.1811,0.0000
396,4.0893,113.0831,0.5270,0.1664,0.0000
397,3.9043,113.0133,0.5160,0.2228,0.0000
398,3.9185,113.0009,0.5199,0.1684,0.0000
399,4.0243,113.2469,0.5516,0.1746,0.0000
400,3.9700,113.4149,0.5233,0.1825,0.0000
401,3.9333,113.1943,0.5229,0.1704,0.0000
402,3.9998,113.3196,0.5384,0.1757,0.0000
403,3.9254,113.0035,0.5133,0.1759,0.0000
404,3.9359,113.1670,0.5136,0.1694,0.0000
405,3.9618,113.0520,0.5475,0.1778,0.0000
406,3.8868,112.9797,0.5133,0.1837,0.0000
407,3.8678,113.4905,0.5274,0.1825,0.0000
408,3.8962,113.0907,0.5197,0.1766,0.0000
409,3.8840,113.4453,0.5449,0.1779,0.0000
410,4.2756,113.1405,0.5478,0.1692,0.0000
411,3.9185,113.1223,0.5254,0.1746,0.0000
412,3.8580,113.1378,0.5236,0.1769,0.0000
413,3.9050,113.5562,0.5424,0.1789,0.0000
414,4.0514,113.2119,0.5026,0.1581,0.0000
415,4.0093,113.0658,0.5347,0.2065,0.0000
416,3.9321,111.4307,0.5344,0.1811,0.0000
417,3.9632,112.4717,0.5293,0.1753,0.0000
418,3.9226,113.9670,0.5180,0.1636,0.0000
419,3.9655,113.3475,0.5526,0.1728,0.0000
420,3.9239,112.3200,0.5328,0.1762,0.0000
421,3.9060,111.3966,0.5274,0.1931,0.0000
422,3.9789,113.2004,0.5121,0.2015,0.0000
423,3.9293,113.1814,0.5269,0.1855,0.0000
424,4.3654,113.5785,0.5488,0.1690,0.0000
425,3.8955,112.9035,0.5090,0.1543,0.0000
426,3.8906,113.2596,0.5195,0.1568,0.0000
427,4.0585,113.3097,0.5342,0.1533,0.0000
428,4.0261,113.0680,0.5462,0.1589,0.0000
429,3.8657,113.3062,0.6157,0.1861,0.0000
430,4.0236,113.4917,0.5830,0.1827,0.0000
431,3.8979,113.2931,0.5441,0.1845,0.0000
432,3.9599,113.1019,0.5608,0.1823,0.0000
433,3.9711,113.4916,0.5747,0.1718,0.0000
434,3.9070,112.1951,0.5344,0.1815,0.0000
435,3.8706,113.5411,0.5263,0.1744,0.0000
436,3.8588,113.1247,0.5175,0.1853,0.0000
437,3.8967,113.5503,0.5349,0.1816,0.0000
438,8.3706,112.5216,0.6097,0.1879,0.0000
439,3.9465,113.0763,0.5494,0.1882,0.0000
440,3.8488,113.5391,0.5797,0.1961,0.0000
441,4.0437,112.5358,0.5964,0.1881,0.0000
442,3.8820,112.2572,0.5828,0.1935,0.0000
443,3.8811,112.9627,0.5382,0.2059,0.0000
444,3.9893,112.7879,0.5494,0.1871,0.0000
445,3.9329,112.3132,0.5437,0.2162,0.0000
446,3.8735,112.5337,0.5864,0.2307,0.0000
447,3.9994,113.3344,0.5218,0.1806,0.0000
448,3.8802,113.0636,0.5085,0.1842,0.0000
449,3.9264,112.1931,0.4944,0.1723,0.0000
450,3.9462,114.0854,0.5582,0.1791,0.0000
451,3.9194,113.0818,0.5100,0.1839,0.0000
452,4.6129,112.3370,0.5575,0.1894,0.0000
453,3.8690,113.3942,0.5149,0.1813,0.0000
454,3.9087,112.6076,0.5049,0.1681,0.0000
455,4.0560,113.0506,0.5227,0.2410,0.0000
456,3.9172,113.0712,0.4869,0.1852,0.0000
457,3.8896,113.0929,0.4680,0.1720,0.0000
458,3.9858,112.9488,0.4989,0.1486,0.0000
459,3.8960,112.9944,0.4871,0.1976,0.0000
460,3.8822,112.5089,0.5213,0.1475,0.0000
461,4.4535,112.5670,0.5303,0.1571,0.0000
462,3.9881,112.9524,0.4834,0.1737,0.0000
463,3.9004,113.0614,0.4769,0.1610,0.0000
464,3.8844,112.3816,0.5213,0.1506,0.0000
465,3.8995,113.2717,0.4925,0.1478,0.0000
466,4.6800,113.2907,0.5312,0.1524,0.0000
467,4.2029,113.2587,0.5129,0.1637,0.0000
468,3.9438,112.2246,0.5225,0.1896,0.0000
469,4.0306,113.1491,0.5549,0.1691,0.0000
470,3.9300,112.5450,0.5646,0.1750,0.0000
471,4.3105,112.8429,0.5490,0.1970,0.0000
472,3.8688,113.1746,0.5301,0.1819,0.0000
473,3.9000,112.3564,0.5652,0.2015,0.0000
474,3.8880,112.3632,0.6053,0.1967,0.0000
475,4.8325,112.6313,0.5510,0.2021,0.0000
476,3.8766,112.2518,0.5302,0.1849,0.0000
477,4.0263,113.0572,0.5276,0.1890,0.0000
478,3.9873,113.4677,0.5557,0.1885,0.0000
479,4.2085,112.2667,0.5555,0.1842,0.0000
480,3.8707,112.2836,0.5330,0.2077,0.0000
481,4.0368,113.5944,0.5471,0.2085,0.0000
482,4.2089,113.0078,0.5986,0.1957,0.0000
483,3.9625,112.7129,0.5546,0.2075,0.0000
484,3.9347,113.4303,0.5593,0.2027,0.0000
485,4.2172,113.3384,0.5611,0.2105,0.0000
486,3.9612,112.5126,0.5287,0.1955,0.0000
487,3.8994,113.9226,0.4929,0.1801,0.0000
488,3.8527,113.1937,0.5027,0.1785,0.0000
489,8.5691,113.4324,0.5173,0.1899,0.0000
490,3.9001,112.6353,0.5546,0.1973,0.0000
491,3.9981,112.8243,0.5566,0.1884,0.0000
492,3.9689,113.7477,0.5053,0.2531,0.0000
493,3.9829,113.4612,0.5431,0.1888,0.0000
494,4.2304,112.7019,0.5759,0.2162,0.0000
495,3.8790,113.3390,0.5536,0.2074,0.0000
496,3.8555,113.2900,0.5690,0.1940,0.0000
497,3.8914,112.4405,0.6391,0.2078,0.0000
498,4.3712,112.8295,0.5426,0.1915,0.0000
499,3.8558,113.0002,0.5525,0.1884,0.0000
