frame_number,prep_ms,inference_ms,post_ms,tracking_ms,opflow_ms
261,0.0000,0.0000,0.0000,0.0235,6.9297
262,4.2555,46.6397,4.0906,0.1549,3.3399
263,0.0000,0.0000,0.0000,0.0190,8.7933
264,0.0000,0.0000,0.0000,0.0193,4.4517
265,4.4215,48.4844,4.0214,0.1700,5.1990
266,0.0000,0.0000,0.0000,0.0187,7.1925
267,0.0000,0.0000,0.0000,0.0203,7.8259
268,4.1600,47.5533,3.8665,0.1567,3.2384
269,0.0000,0.0000,0.0000,0.0198,8.8801
270,0.0000,0.0000,0.0000,0.0191,4.5924
271,4.3521,47.0407,4.0175,0.1508,3.6738
272,0.0000,0.0000,0.0000,0.0187,8.7421
273,0.0000,0.0000,0.0000,0.0194,4.3013
274,4.3863,47.0206,3.9900,0.1516,3.2226
275,0.0000,0.0000,0.0000,0.0172,9.4517
276,0.0000,0.0000,0.0000,0.0162,2.5651
277,3.9471,46.2440,4.0498,0.1687,2.5465
278,0.0000,0.0000,0.0000,0.0190,6.1535
279,0.0000,0.0000,0.0000,0.0159,4.8433
280,4.3611,47.2882,4.0250,0.2096,3.5900
281,0.0000,0.0000,0.0000,0.0179,16.4853
282,0.0000,0.0000,0.0000,0.0179,3.1119
283,4.1413,48.4467,4.2167,0.2046,3.7349
284,0.0000,0.0000,0.0000,0.0221,10.2116
285,0.0000,0.0000,0.0000,0.0214,5.3511
286,4.2205,46.5713,4.1755,0.1707,3.9283
287,0.0000,0.0000,0.0000,0.0220,8.5987
288,0.0000,0.0000,0.0000,0.0220,5.2613
289,4.1122,46.3488,4.1569,0.2032,3.5504
290,0.0000,0.0000,0.0000,0.0239,8.9136
291,0.0000,0.0000,0.0000,0.0210,7.4624
292,4.2429,46.6938,4.1118,0.1836,6.0291
293,0.0000,0.0000,0.0000,0.0225,8.5307
294,0.0000,0.0000,0.0000,0.0221,5.6139
295,4.4726,47.9546,4.0495,0.1597,3.5707
296,0.0000,0.0000,0.0000,0.0242,6.6662
297,0.0000,0.0000,0.0000,0.0222,7.2139
298,4.2105,46.6424,4.0343,0.1411,4.1085
299,0.0000,0.0000,0.0000,0.0194,7.1820
300,0.0000,0.0000,0.0000,0.0187,4.5647
301,4.2334,46.4486,4.1388,0.1650,3.3656
302,0.0000,0.0000,0.0000,0.0197,7.4008
303,0.0000,0.0000,0.0000,0.0194,5.2916
304,4.0394,47.1796,4.3215,0.1801,0.7455
305,0.0000,0.0000,0.0000,0.0223,5.2548
306,0.0000,0.0000,0.0000,0.0226,5.8242
307,4.3660,47.1431,4.1066,0.1536,1.3312
308,0.0000,0.0000,0.0000,0.0239,9.4308
309,0.0000,0.0000,0.0000,0.0256,7.6578
310,3.9713,47.1926,4.1491,0.1968,2.4316
311,0.0000,0.0000,0.0000,0.0217,6.9550
312,0.0000,0.0000,0.0000,0.0227,5.8673
313,4.3505,47.2207,4.2758,0.2143,9.6858
314,0.0000,0.0000,0.0000,0.0287,9.9356
315,0.0000,0.0000,0.0000,0.0282,9.1436
316,4.1646,46.2273,4.1591,0.2050,2.7310
317,0.0000,0.0000,0.0000,0.0178,9.1136
318,0.0000,0.0000,0.0000,0.0187,4.1827
319,4.2246,46.7558,4.1228,0.1848,2.8175
320,0.0000,0.0000,0.0000,0.0237,10.0500
321,0.0000,0.0000,0.0000,0.0222,7.1384
322,4.1209,46.9889,3.9944,0.2412,2.0353
323,0.0000,0.0000,0.0000,0.0235,9.2998
324,0.0000,0.0000,0.0000,0.0218,7.1250
325,4.3719,47.0452,4.0940,0.2094,3.1326
326,0.0000,0.0000,0.0000,0.0275,10.8966
327,0.0000,0.0000,0.0000,0.0271,9.7965
328,4.2559,46.5945,4.0700,0.2082,2.7466
329,0.0000,0.0000,0.0000,0.0271,12.1563
330,0.0000,0.0000,0.0000,0.0290,9.0878
331,4.1030,47.8055,4.1095,0.2360,3.0131
332,0.0000,0.0000,0.0000,0.0277,12.2696
333,0.0000,0.0000,0.0000,0.0194,9.1831
334,4.2583,46.8905,4.0739,0.2365,2.7495
335,0.0000,0.0000,0.0000,0.0223,7.0058
336,0.0000,0.0000,0.0000,0.0240,5.0745
337,4.3305,46.9588,4.0815,0.2172,3.1641
338,0.0000,0.0000,0.0000,0.0220,9.1919
