frame_number,prep_ms,inference_ms,post_ms,tracking_ms,opflow_ms
371,0.0000,0.0000,0.0000,0.0243,5.1718
372,0.0000,0.0000,0.0000,0.0247,5.7131
373,4.6948,111.5728,4.0684,0.1813,2.4854
374,0.0000,0.0000,0.0000,0.0221,7.0752
375,0.0000,0.0000,0.0000,0.0219,5.3084
376,0.0000,0.0000,0.0000,0.0221,5.3999
377,0.0000,0.0000,0.0000,0.0219,5.6362
378,0.0000,0.0000,0.0000,0.0238,5.2655
379,4.8567,112.7045,4.3045,0.2015,2.2144
380,0.0000,0.0000,0.0000,0.0213,7.5076
381,0.0000,0.0000,0.0000,0.0222,5.6804
382,0.0000,0.0000,0.0000,0.0228,5.4755
383,0.0000,0.0000,0.0000,0.0228,5.9478
384,0.0000,0.0000,0.0000,0.0219,6.2136
385,4.5039,111.2842,3.8021,0.2354,1.1461
386,0.0000,0.0000,0.0000,0.0242,7.0741
387,0.0000,0.0000,0.0000,0.0254,7.2692
388,0.0000,0.0000,0.0000,0.0239,6.7351
389,0.0000,0.0000,0.0000,0.0256,6.6552
390,0.0000,0.0000,0.0000,0.0222,7.3504
391,4.8480,110.3938,4.0822,0.1888,1.2261
392,0.0000,0.0000,0.0000,0.0244,5.7667
393,0.0000,0.0000,0.0000,0.0181,6.4329
394,0.0000,0.0000,0.0000,0.0202,4.1293
395,0.0000,0.0000,0.0000,0.0194,3.8709
396,0.0000,0.0000,0.0000,0.0223,4.1115
397,4.6955,111.5804,4.0781,0.1997,1.5569
398,0.0000,0.0000,0.0000,0.0252,7.6706
399,0.0000,0.0000,0.0000,0.0219,5.4536
400,0.0000,0.0000,0.0000,0.0194,5.6343
401,0.0000,0.0000,0.0000,0.0205,4.2377
402,0.0000,0.0000,0.0000,0.0195,4.8132
403,4.7674,112.4226,4.3035,0.1718,0.4964
404,0.0000,0.0000,0.0000,0.0200,3.9745
405,0.0000,0.0000,0.0000,0.0197,4.0319
406,0.0000,0.0000,0.0000,0.0200,4.3330
407,0.0000,0.0000,0.0000,0.0187,4.4351
408,0.0000,0.0000,0.0000,0.0198,4.1488
409,4.8115,112.4257,3.7787,0.1545,0.5124
410,0.0000,0.0000,0.0000,0.0198,4.0903
411,0.0000,0.0000,0.0000,0.0200,3.9083
412,0.0000,0.0000,0.0000,0.0192,4.5263
413,0.0000,0.0000,0.0000,0.0191,4.4320
414,0.0000,0.0000,0.0000,0.0207,4.3972
415,5.6965,113.1405,4.0557,0.1770,1.1868
416,0.0000,0.0000,0.0000,0.0244,7.8204
417,0.0000,0.0000,0.0000,0.0243,6.6781
418,0.0000,0.0000,0.0000,0.0237,8.7639
419,0.0000,0.0000,0.0000,0.0261,6.3899
420,0.0000,0.0000,0.0000,0.0228,7.0061
421,4.9342,111.5951,4.0379,0.1564,1.2885
422,0.0000,0.0000,0.0000,0.0243,6.8741
423,0.0000,0.0000,0.0000,0.0218,6.7813
424,0.0000,0.0000,0.0000,0.0217,5.2245
425,0.0000,0.0000,0.0000,0.0225,5.9248
